문장,범죄유형
" 제1에서 제7, 제11 사유(다만, 제5사유 제외)는 원고들 및 O, P 등이 I이 듣는 자리에서나 K 대화방에서 I에 대해 욕설 또는 비아냥거리면서 적대적인 감정을 표현하거나 그에 동조하는 말을 한 것이다",False
 제8사유는 그러한 적대적인 감정을 행동으로 보여줄 것을 공모하여 그중 1인이 이를 실제 표현한 것이다,False
 제사유는 사생활인 가정사에 관해 별다른 근거 없이 허위의 사실을 이야기한 것이거나 사회적 평가를 저하할 만한 판단이나 경멸의 감정을 표현한 것이다,False
" 원고들은 I이 전학 온 이후 지속적, 반복적으로 이러한 언행을 하였고, 그로 인해 I은 그 이유를 모르니 답답하고, 억울하며 살고 싶다는 등의 호소를 하는 등 상당한 고통을 느꼈다",False
 원고들이나 I이 교우관계를 중요시하고 정서적으로 민감할 나이인 점 등을 고려하면 이러한 원고들의 행위는 명예훼손 또는 모욕에 해당하거나 특정인에게 심리적 공격을 가해 고통을 느끼도록 한 따돌림 또는 사이버 따돌림에 해당한다고 볼 수 있다,False
 원고들은 K 대화방에서 이뤄진 대화는 I이 없는 5명 사이의 대화방에서 일어난 것이므로 학교폭력이 될 수 없다고 주장한다,False
"그러나 원고들의 위 대화 내용은 5명의 휴대전화기에 그대로 저장되어 있어 언제든 제삼자에게 전파될 수 있는 상태였고, 그 내용이 공개되지 않을 정도로 원고들과 O, P 사이의 관계가 긴밀하였다고 단정하기 어려우며, 실제 O이 I에게 위 대화 내용을 보여준 것을 고려하면, 공연성을 인정할 수 있어서 모욕으로 볼 수 있다",False
" 또한, I의 동료 학생에 대한 관계에서의 사회적 평가를 저해시켜 간접적 방법으로 심리적 공격을 가하는 따돌림의 한 방법으로도 볼 수 있다",False
 따라서 원고들에게 처분사유가 인정되지 않는다는 원고들의 주장도 이를 받아들이기 어렵다,False
 재량권 일탈·남용 여부,False
" 학교폭력예방법은 피해학생의 보호, 가해학생의 선도·교육 및 피해학생과 가해학생 간의 분쟁조정을 통하여 학생의 인권을 보호하고 학생을 건전한 사회구성원으로 육성함을 목적으로 제정된 법률이다",False
" 교육전문가인 학교의 장이 학교폭력예방법의 입법 목적을 실현하기 위해 학교폭력대책자치위원회의 의결에 따라 한 조치는 가능한 존중 되어야 하므로, 사회통념상 현저하게 타당성을 잃어 학교의 장에게 맡겨진 재량권을 일탈하였거나 남용한 것이라고 인정되는 경우에 한하여 그 처분은 위법하다",False
"학생에 대한 조치가 사회통념상 현저하게 타당성을 잃었다고 하려면 구체적인 사례에 따라 조치의 원인이 된 사실의 내용과 성질, 조치에 의하여 달성하려고 하는 목적, 양정의 기준 등 여러 요소를 종합하여 판단할 때에 그 조치가 객관적으로 명백히 부당하다고 인정할 수 있는 경우라야 한다",False
" 여기에 재량권을 일탈·남용한 특별한 사정이 있다는 점은 증명책임분배의 일반원칙에 따라 이를 주장하는 자가 증명하여야 한다(대법원  선고 87누861 판결, 대법원  선고 2016두57564 판결 참조), 한편, 수개의 조치사유 중 일부가 인정되지 않더라도 인정되는 다른 사유 만으로도 당해 처분의 타당성을 인정하기 충분한 경우에는 해당 처분을 유지하여도 위법하지 아니하다(대법원  선고 2002다51555 판결 등 참조)",False
" 앞서 인정한 사실이나 증거들에 변론 전체의 취지를 보태어 인정할 수 있는 아래 각 사정을 이러한 법리에 비추어 보면, 원고들이 주장하는 사정을 참작하더라도 이 사건 처분이 사회통념상 현저하게 타당성을 잃어 학교의 장에게 맡겨진 재량권을 일탈·남용한 것이라고 보기 어렵다",False
 원고들의 이 부분 주장도 이유 없다,False
" 원고들은 조치원인에 기재된 각 사유들과 같이 원고들 전부 혹은 그중 일부가 지속적, 반복적으로 I에 대한 모욕적인 언행 등을 하였다",False
" 또한 원고들의 자치위원회 회의 당시 진술이나 I의 진술서, 사실확인서 등의 기재에 의하면, 원고들은 조치사유로 구체적으로 언급된 것 이외에도 I가 전학 온 이후 얼마 지나지 않아 바로 I에 대해 좋지 않은 감정을 가지고 이를 학교생활의 전반에서 비아냥거리는 말이나 행동 등으로 표현하여 I가 고통을 느낀 것으로 보인다[재량권의 한계를 벗어난 것인지 여부를 판단함에 있어서는 처분사유 전후에 저지른 조치사유로 되지 아니한 사실도 양정의 참고자료로 할 수 있다(위 대법원 2002다51555 판결 참조)]",False
 이 사건 처분은 이러한 일련의 행위들을 종합하여 이를 따돌림 등의 학교폭력으로 본 것이어서 원고들 모두에게 조치원인을 구성하는 각 사유가 사유별로 전부 인정되지 않는다고 하더라도 그를 이유로 이 사건 처분이 타당성이 없다고 보기는 어렵다,False
" 원고들은 차기 전교회장(원고 A), 부회장(원고 D)으로 선출되는 등 학교 내에서 주도적인 위치에 있던 것으로 보인다",False
" 그러한 원고들이 새로 전학 온 같은 반인 I에 대하여 K 단체 대화방이나 교내에서 여러 차례 모욕적인 언행을 하였는바, 그 발언의 경위와 내용, 행위의 반복성, 원고들과 I의 관계 등에 비추어 원고들의 I에 대한 학교폭력 행위의 정도가 가볍지 않다",False
" I은 자치위원회 회의에서 이 사건으로 인하여 계속하여 눈물이 나고, 죽고 싶은 심정이며, 원고들로부터 사과편지를 받았으나 원고들이 처벌받길 원한다고 진술하였다",False
" I의 모친은 이번 일로 I이 받은 고통이 너무나 극심하여 원고들로부터 사과를 받을 마음이 없다는 의견을 밝혔으며, I은 이 사건 이후에도 담임교사에게 여러 차례 고통을 호소하다가 경 다른 학교로 전학했다(을 제24호증), 이러한 사정에 비추어 I이 입은 정신적인 피해는 매우 중한 것으로 보이고, 원고들은 처분 당시까지 I와 화해하지 못했다",False
" O과 P도 원고들과 함께 K 대화방에 있기는 하였으나, 원고들 정도로 I에 대하여 계속해서 적대적으로 행동하지는 않은 것으로 보이고, 이후 I에게 용서를 받았으며, I이 그들의 자치위원회 회부를 원하지 않는다는 의사를 밝혔다(을 제27호증)",False
 학교폭력예방법이 피해학생과 가해학생 간의 분쟁조정을 하려는 목적이 있는 점이나 어떠한 조치를 적용할지 정하는 기준에 가해학생과 피해학생 사이 화해의 정도도 고려하게 되어 있는 점[아래 마)항 참조] 등에 비추어 볼 때 O과 P을 자치위원회 심의에 회부하지 않고 원고들만 회부했다고 해서 비례의 원칙이나 평등의 원칙에 어긋난다고 보기 어렵다,False
" 학교폭력예방법 제17조 제1항은 각 조치별 적용기준을 대통령령으로 정하도록 하고 있고, 그 위임으로 마련된 같은 법 시행령 제19조는 법 제17조 제1항의 조치별 적용기준은 가해학생이 행사한 학교폭력의 심각성·지속성·고의성, 가해학생의 반성 정도, 해당 조치로 인한 가해학생의 선도가능성, 가해학생 및 보호자와 피해학생 및 보호자간의 화해의 정도 등을 고려하여 결정하고 그 세부적인 기준은 교육부장관이 정하여 고시한다고 규정하고 있다",False
" 그에 따라 교육부장관이 고시한 학교폭력 가해학생 조치별 적용 세부기준 제2조는 위와 같은 여러 요인들을 고려하여 [별표]에 따라 가해학생별로 선도가능성이 높은 조치를 하도록 규정하고 있고, [별표]는 위 각 항목별로 0 ~ 4점의 범위에서 판정한 합계 점수 및 부가적 판단요소를 고려하여 가해학생에 대한 조치를 결정하도록 정하고 있다",False
"원고들이 I에게 사과하기 위해 노력한 점을 참작하더라도, 앞서 본 원고들이 행한 학교폭력 행위의 중대성과 반복성, 원고들이 결국 I와 화해하지 못한 점, 원고들 별로 인정되는 구체적인 조치 사유 등을 고려하면, 자치위원회가 원고 A, D에 대하여 각 '심각성 3점, 지속성 3점, 고의성 2점, 반성 정도 1점, 화해 정도 3점'을 합한 '총 12점'으로, 원고 F에 대하여 '심각성 2점, 지속성 2점, 고의성 2점, 반성 정도 1점, 화해 정도 2점'을 합한 '총 9점'으로 각 판정한 것이 현저히 부당하다고 보기 어렵다",False
 위 점수는 위 고시에서 정한 출석정지 (10~12점) 또는 사회봉사(7~9점) 조치를 할 수 있는 구간에 해당한다,False
" 한편, 피해학생에 대한 접촉, 협박 및 보복행위의 금지는 피해학생의 보호에 필요한 경우 병과할 수 있고, 특별교육 이수는 4호나 6호의 처분을 받은 경우 함께 부과하게 규정되어 있다",False
 이 사건 처분은 학교폭력에 대한 경각심을 일깨워 학교폭력 발생을 미연에 방지함과 동시에 원고들에게 학교폭력의 심각성을 알려 다시는 이와 같은 잘못을 반복하지 않도록 교육하는 효과가 있다,False
 이러한 공익이 이 사건 처분으로 인해 원고들이 입는 불이익과 비교해 적다고 볼 수 없다,False
 결론,False
"그렇다면 이 사건 처분이 위법함을 전제로 하는 원고들의 주위적 청구 및 예비적 청구는 이유 없으므로, 이를 모두 기각하기로 하여 주문과 같이 판결한다",False
,False
 처분의 경위,False
 원고와 E(이하 '피해학생'이라고 한다)은 경기도가 설치·운영하는 공립학교인 D고등학교의 같은 반에 재학 중인 학생이다,False
" 원고는 경 교실에서 같은 반 학생인 F과 함께 이야기하던 중, F이 먼저 원고에게 피해학생을 지칭하며 ""니 부인 E읍읍""이라고 말하자, 이에 곧바로 원고가 ""니 여친 E읍읍""이라고 말하였다(이하 '이 사건 행위'라고 한다)",False
" D고등학교 학교폭력대책자치위원회(이하 '자치위원회'라고 한다)는  회의를 개최하였고, 이 사건 행위와 관련하여 원고와 F이 피해학생을 모욕 내지 명예 훼손하는 학교폭력을 행사하였다는 이유로 학교폭력예방 및 대책에 관한 법률(이하 '학교폭력예방법'이라고 한다) 제17조 제1항에 따른 피해학생에 대한 서면사과(제1호) 조치를 피고에게 요청하기로 의결하였다",False
 피고는  원고와 F에게 각 위 의결 내용과 같이 피해학생에 대하여 서면사과를 하라는 처분을 하였다(이하 '이 사건 처분'이라고 한다),False
"[인정근거] 다툼 없는 사실, 을 제1 내지 7호증의 각 기재, 변론 전체의 취지",False
 이 사건 처분의 적법 여부,False
 원고의 주장,False
"이 사건 처분은 아래와 같은 절차상, 실체상 하자가 있어 위법하므로 취소되어야 한다",False
